"","request_id","site_location","storet_station","latitude","longitude","field_id","group_id","analysis","component","storet_parameter","result","remark","mdl","pql","units","test_comments","matrix","temperature","specificconductance","salinity","ph","dissolvedoxygen","sample_depth","batch_id","sample_id","preservation","reference_method","datetimestamp","receivetime","analyzetime"
"454","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.004,"UQ",0.004,0.01,"mg N/L","Nitrate-N: The sample expired upon reciept.","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374482",2135636,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-13 14:07:00
"455","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,50,"BQ",10,10,"cfu/100 mL","Laboratory duplicate result is 17 B.  Precision data for this duplicate is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374619",2135537,"ICE","SM 9222 D",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-14 13:02:00
"456","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-TSS","TSS",530,18,"",3,10,"mg/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374822",2135616,"ICE","SM 2540 D-97",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"457","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-DOC","Organic Carbon",681,5.9,"",1,2,"mg C/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374357",2135626,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-16 02:26:00
"458","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.007,"I",0.004,0.01,"mg N/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374368",2135626,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-18 12:10:00
"459","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.016,"",0.002,0.005,"mg N/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374440",2135626,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-18 13:07:00
"460","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,4.1,"I",1.8,5.4,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374553",2135513,"ICE","SM 10200 H (mod.)",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"461","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,5.1,"",1.3,3.9,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374553",2135513,"ICE","SM 10200 H (mod.)",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"462","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,2,"U",2,5.8,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374553",2135513,"ICE","SM 10200 H (mod.)",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"463","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.43,"",0.16,0.4,"mg N/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374511",2135646,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-21 15:35:00
"464","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.2","CHEMISTRY","W-S-A-TP","Total-P",665,0.054,"",0.004,0.01,"mg P/L","","W-BRACKISH","20.59","44402","",7.47,"5.64","1.0 m","P374423",2135646,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-11 12:00:00,2019-11-13 10:10:00,2019-11-22 13:15:00
"465","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","TURBIDITY","Turbidity",76,7,"",0.1,0.13,"NTU","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374136",2135617,"ICE","EPA 180.1 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-13 12:04:00
"466","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.024,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374181",2135637,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-13 12:21:00
"467","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.004,"I",0.002,0.005,"mg N/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374157",2135637,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-13 14:13:00
"468","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.007,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374482",2135637,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-13 14:13:00
"469","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,58,"BQ",3,3,"cfu/100 mL","Verified. Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374619",2135538,"ICE","SM 9222 D",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-14 13:02:00
"470","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-TSS","TSS",530,16,"",3,10,"mg/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374822",2135617,"ICE","SM 2540 D-97",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"471","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-DOC","Organic Carbon",681,9.6,"",1,2,"mg C/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374357",2135627,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-16 05:32:00
"472","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.012,"",0.004,0.01,"mg N/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374368",2135627,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-18 12:12:00
"473","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.015,"",0.002,0.005,"mg N/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374440",2135627,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-18 13:18:00
"474","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,3.5,"I",1.4,4.1,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374553",2135514,"ICE","SM 10200 H (mod.)",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"475","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,4.3,"",1,3,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374553",2135514,"ICE","SM 10200 H (mod.)",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"476","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.5,"U",1.5,4.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374553",2135514,"ICE","SM 10200 H (mod.)",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-19 10:31:00
"477","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.54,"",0.16,0.4,"mg N/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374512",2135647,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-21 15:52:00
"478","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.3","CHEMISTRY","W-S-A-TP","Total-P",665,0.059,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.25","35633","",7.14,"5.08","1.0 m","P374423",2135647,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-11 14:30:00,2019-11-13 10:10:00,2019-11-22 13:16:00
"479","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","TURBIDITY","Turbidity",76,5.9,"",0.1,0.13,"NTU","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374136",2135618,"ICE","EPA 180.1 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-13 12:06:00
"480","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.03,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374181",2135638,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-13 12:26:00
"481","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.004,"I",0.002,0.005,"mg N/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374157",2135638,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-13 14:15:00
"482","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.005,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374482",2135638,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-13 14:15:00
"483","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,72,"BQ",3,3,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374619",2135539,"ICE","SM 9222 D",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-14 14:03:00
"484","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-TSS","TSS",530,10,"I",3,10,"mg/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374822",2135618,"ICE","SM 2540 D-97",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"485","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-DOC","Organic Carbon",681,13,"",1,2,"mg C/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374357",2135628,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-16 05:44:00
"486","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.009,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374368",2135628,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-18 12:13:00
"487","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.016,"",0.002,0.005,"mg N/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374440",2135628,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-18 13:19:00
"488","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,2.9,"I",1.4,4.1,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374552",2135515,"ICE","SM 10200 H (mod.)",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"489","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,3.6,"",1,3,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374552",2135515,"ICE","SM 10200 H (mod.)",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"490","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.5,"U",1.5,4.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374552",2135515,"ICE","SM 10200 H (mod.)",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"491","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.52,"",0.16,0.4,"mg N/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374512",2135648,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-21 15:54:00
"492","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.4","CHEMISTRY","W-S-A-TP","Total-P",665,0.059,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.59","24142","",7.02,"4.82","1.0 m","P374423",2135648,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-11 17:00:00,2019-11-13 10:10:00,2019-11-22 13:17:00
"493","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","TURBIDITY","Turbidity",76,5.7,"",0.1,0.13,"NTU","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374136",2135619,"ICE","EPA 180.1 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-13 12:07:00
"494","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.03,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374181",2135639,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-13 12:27:00
"495","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.004,"I",0.002,0.005,"mg N/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374157",2135639,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-13 14:17:00
"496","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.005,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374482",2135639,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-13 14:17:00
"497","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,90,"BQ",10,10,"cfu/100 mL","Laboratory duplicate result is 78 B.  Precision data for this duplicate is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374619",2135540,"ICE","SM 9222 D",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-14 15:45:00
"498","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-TSS","TSS",530,9,"I",3,10,"mg/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374822",2135619,"ICE","SM 2540 D-97",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"499","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-DOC","Organic Carbon",681,12,"",1,2,"mg C/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374357",2135629,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-16 05:58:00
"500","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.01,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374368",2135629,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-18 12:14:00
"501","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.018,"",0.002,0.005,"mg N/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374440",2135629,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-18 13:21:00
"502","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,3.5,"I",1.4,4.1,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374552",2135516,"ICE","SM 10200 H (mod.)",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"503","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,4.4,"",1,3,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374552",2135516,"ICE","SM 10200 H (mod.)",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"504","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","BIOLOGY","CHLSUITE-W","Phaeophytin-a",32218,1.5,"U",1.5,4.5,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374552",2135516,"ICE","SM 10200 H (mod.)",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"505","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-TKN","Kjeldahl Nitrogen",625,0.54,"",0.16,0.4,"mg N/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374512",2135649,"ICE And H2SO4","EPA 351.2 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-21 15:55:00
"506","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.5","CHEMISTRY","W-S-A-TP","Total-P",665,0.06,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.53","27298","",7.05,"4.94","1.0 m","P374423",2135649,"ICE And H2SO4","EPA 365.1 Rev. 2.0",2019-11-11 19:30:00,2019-11-13 10:10:00,2019-11-22 13:18:00
"507","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","TURBIDITY","Turbidity",76,9,"",0.1,0.13,"NTU","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374136",2135620,"ICE","EPA 180.1 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-13 12:11:00
"508","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-PO4-F","O-Phosphate-P",671,0.022,"",0.004,0.01,"mg P/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374181",2135640,"FILTER-ICE","EPA 365.1 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-13 12:28:00
"509","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-NO2-F","Nitrite-N",613,0.004,"I",0.002,0.005,"mg N/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374157",2135640,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-13 14:09:00
"510","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-NO3-F","Nitrate-N",620,0.005,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374482",2135640,"FILTER-ICE","EPA 353.2 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-13 14:09:00
"511","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","BIOLOGY","FCOLI-MF","Fecal Coliforms-Membrane Filter",31616,56,"BQ",3,3,"cfu/100 mL","Precision data for QC sample is unavailable due to the colony count falling outside of method acceptable range.","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374619",2135541,"ICE","SM 9222 D",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-14 15:45:00
"512","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-TSS","TSS",530,22,"",3,10,"mg/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374822",2135620,"ICE","SM 2540 D-97",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-15 15:21:00
"513","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-DOC","Organic Carbon",681,8.3,"",1,2,"mg C/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374357",2135630,"FILTER-H2SO4-ICE","SM 5310 B-00",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-16 06:25:00
"514","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-NO2NO3-F","NO2NO3-N",631,0.009,"I",0.004,0.01,"mg N/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374368",2135630,"FILTER-H2SO4-ICE","EPA 353.2 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-18 12:15:00
"515","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","CHEMISTRY","W-NH3-F","Ammonia-N",608,0.02,"",0.002,0.005,"mg N/L","","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374440",2135630,"FILTER-H2SO4-ICE","EPA 350.1 Rev. 2.0",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-18 13:22:00
"516","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Corrected",32211,3.3,"",1,3.1,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374552",2135517,"ICE","SM 10200 H (mod.)",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-20 10:00:00
"517","RQ-2019-11-04-01","pellicer creek","GTMPCNUT",NA,NA,"gtmpcnut2.6","BIOLOGY","CHLSUITE-W","Chlorophyll-a, Uncorrected",32210,4.6,"",0.75,2.2,"ug/L","Precision data is not available for at least one component due to the small amount of analyte in the QC sample. Refer to QA report for available precision data.","W-BRACKISH","21.50","38840","",7.21,"5.35","1.0 m","P374552",2135517,"ICE","SM 10200 H (mod.)",2019-11-11 22:00:00,2019-11-13 10:10:00,2019-11-20 10:00:00
